DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,0.0,42.04,0.0,9.5,-10.94847,-49.43343
2026/01/02 18:13:00,AQUA_M-T,Brasil,PIAUÍ,MONSENHOR GIL,Caatinga,4.0,0.0,0.27,40.3,-5.58438,-42.73389
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,DUERÉ,Cerrado,0.0,49.7,0.0,13.5,-11.05398,-49.79879
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,DARCINÓPOLIS,Cerrado,2.0,0.0,0.02,16.8,-6.58174,-47.90738
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,PARANÃ,Cerrado,0.0,0.0,0.06,17.2,-12.63024,-48.14994
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,CARIRI DO TOCANTINS,Cerrado,2.0,21.91,0.0,14.0,-11.91551,-49.11724
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,SÃO PEDRO DOS CRENTES,Cerrado,3.0,0.0,0.11,30.9,-6.88909,-46.38859
2026/01/02 18:13:00,AQUA_M-T,Brasil,PARAÍBA,SANTANA DE MANGUEIRA,Caatinga,2.0,0.0,0.9,28.7,-7.6733,-38.4445
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,2.0,0.0,0.09,12.0,-7.6002,-45.88963
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,PARANÃ,Cerrado,0.0,3.08,0.02,9.6,-12.84715,-47.39346
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,LIZARDA,Cerrado,0.0,4.91,0.02,20.2,-9.91496,-47.04115
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,PARANÃ,Cerrado,0.0,0.0,0.06,20.8,-12.63251,-48.14225
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,PARANÃ,Cerrado,0.0,0.0,0.06,12.2,-12.62862,-48.13742
2026/01/02 18:13:00,AQUA_M-T,Brasil,PERNAMBUCO,LAGOA GRANDE,Caatinga,0.0,0.0,1.0,24.9,-8.55602,-40.21954
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,SÃO BENTO DO TOCANTINS,Cerrado,8.0,0.0,0.03,79.8,-5.97143,-47.84061
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,MATÕES,Cerrado,3.0,0.0,1.0,28.7,-5.32731,-43.55977
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,8.0,0.0,0.39,9.3,-5.63144,-45.24493
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,SÃO BENTO DO TOCANTINS,Cerrado,8.0,0.0,0.03,32.6,-5.98208,-47.84907
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,SÃO BENTO DO TOCANTINS,Cerrado,8.0,0.0,0.03,7.7,-5.8777,-47.75988
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,1.0,0.0,0.04,9.0,-7.41159,-46.04752
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,SANTA LUZIA DO PARÁ,Amazônia,4.0,0.0,0.16,4.7,-1.45851,-47.02515
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,TURIAÇU,Amazônia,6.0,0.0,0.96,55.4,-1.7736,-45.70375
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,NOVA ESPERANÇA DO PIRIÁ,Amazônia,3.0,0.0,0.49,8.8,-2.34415,-46.88702
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,2.0,0.0,0.02,11.4,-2.52788,-49.08782
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO ARARI,Amazônia,7.0,0.0,0.76,20.6,-0.83168,-48.79484
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,5.0,0.0,1.0,27.1,-4.33759,-45.98749
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,TERRA ALTA,Amazônia,4.0,0.0,0.03,21.5,-1.05337,-47.79601
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,BOA VISTA DO GURUPI,Amazônia,4.0,0.0,1.0,90.9,-1.7574,-46.09316
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,TOMÉ-AÇU,Amazônia,2.0,0.0,0.02,55.8,-2.31675,-48.40477
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,BRAGANÇA,Amazônia,4.0,0.0,0.08,71.0,-1.14214,-46.87602
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,3.0,0.0,0.07,11.2,-2.39283,-47.66302
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,NOVA IPIXUNA,Amazônia,5.0,0.0,0.25,8.7,-4.81577,-49.30339
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,VISEU,Amazônia,4.0,0.0,0.09,54.5,-1.69523,-46.56203
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,BAIÃO,Amazônia,3.0,0.0,0.03,33.4,-3.31609,-49.70552
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,BOM JESUS DAS SELVAS,Amazônia,8.0,0.0,0.24,19.5,-4.71567,-46.62057
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,TURIAÇU,Amazônia,6.0,0.0,0.52,39.6,-1.84804,-45.45524
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,3.0,0.0,0.3,8.8,-3.67056,-51.21181
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,3.0,0.0,-999.0,67.4,-3.86561,-54.21803
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,NOVA ESPERANÇA DO PIRIÁ,Amazônia,3.0,0.0,0.49,56.0,-2.33537,-46.88832
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,2.0,0.0,0.01,24.9,-2.08733,-54.27639
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,2.0,0.0,0.07,33.0,-4.10511,-54.83736
2026/01/02 18:15:00,AQUA_M-T,Brasil,TOCANTINS,SÃO MIGUEL DO TOCANTINS,Cerrado,7.0,0.0,0.3,13.6,-5.50495,-47.60361
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,SÃO MIGUEL DO GUAMÁ,Amazônia,4.0,0.0,0.14,7.6,-1.59298,-47.55542
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,BACABAL,Cerrado,6.0,0.0,0.56,8.6,-4.10973,-44.7013
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,CÂNDIDO MENDES,Amazônia,6.0,0.0,0.99,10.7,-1.77493,-45.71273
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,BOM JESUS DAS SELVAS,Amazônia,8.0,0.0,1.0,38.2,-4.76508,-46.71246
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,SERRANO DO MARANHÃO,Amazônia,6.0,0.0,0.29,8.0,-2.03758,-45.11353
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,OLHO D'ÁGUA DAS CUNHÃS,Amazônia,4.0,0.0,1.0,9.7,-4.00521,-45.17203
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,SANTARÉM,Amazônia,1.0,0.4,0.0,30.2,-2.26591,-55.1856
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,MARANHÃOZINHO,Amazônia,6.0,0.0,1.0,17.0,-2.62092,-46.00971
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,MARACAÇUMÉ,Amazônia,5.0,0.0,1.0,7.9,-2.20508,-46.12259
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,TRACUATEUA,Amazônia,4.0,0.0,0.24,10.9,-1.21003,-46.97282
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,GOIANÉSIA DO PARÁ,Amazônia,3.0,0.0,0.03,10.5,-3.95663,-49.03032
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,VIGIA,Amazônia,4.0,0.0,0.03,14.4,-1.0825,-47.99341
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,BOM JESUS DO TOCANTINS,Amazônia,8.0,0.0,0.76,15.0,-5.22876,-48.76178
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,MARAPANIM,Amazônia,4.0,0.0,0.03,6.5,-0.89269,-47.63482
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,2.0,0.0,0.73,8.1,-3.57184,-45.68361
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,PORTO DE MOZ,Amazônia,3.0,0.0,0.06,14.1,-2.33151,-52.91498
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,TOMÉ-AÇU,Amazônia,2.0,0.0,0.04,5.5,-2.44497,-48.40306
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,AUGUSTO CORRÊA,Amazônia,4.0,0.0,0.05,39.0,-1.25129,-46.48251
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,VISEU,Amazônia,7.0,0.0,0.06,44.1,-1.22399,-46.23569
2026/01/02 18:15:00,AQUA_M-T,Brasil,AMAPÁ,LARANJAL DO JARI,Amazônia,6.0,0.0,0.25,22.7,-0.74064,-52.43207
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,IGARAPÉ-AÇU,Amazônia,4.0,0.0,0.01,8.2,-1.02876,-47.54841
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,5.0,0.0,0.77,16.7,-4.12835,-46.00394
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,CENTRO NOVO DO MARANHÃO,Amazônia,4.0,0.0,1.0,13.0,-2.23216,-46.30649
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,GODOFREDO VIANA,Amazônia,-999.0,0.0,0.8,8.8,-1.43454,-45.78751
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,CÂNDIDO MENDES,Amazônia,6.0,0.0,0.24,10.3,-1.59982,-45.77829
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,DOM PEDRO,Cerrado,6.0,0.0,0.63,64.4,-5.1103,-44.41018
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,VISEU,Amazônia,6.0,0.0,0.06,5.8,-1.40103,-46.30502
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,OEIRAS DO PARÁ,Amazônia,3.0,0.0,0.02,21.5,-2.5922,-49.79988
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,NOVA ESPERANÇA DO PIRIÁ,Amazônia,3.0,0.0,0.49,11.4,-2.45484,-47.07004
2026/01/02 18:15:00,AQUA_M-T,Brasil,CEARÁ,IPUEIRAS,Caatinga,10.0,0.0,1.0,31.7,-4.54206,-40.7719
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,TAILÂNDIA,Amazônia,0.0,1.73,0.0,11.4,-2.65177,-48.55827
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,AURORA DO PARÁ,Amazônia,3.0,0.0,0.3,19.1,-2.25424,-47.8529
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,3.0,0.0,0.23,80.7,-2.48553,-47.60691
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,SANTARÉM,Amazônia,1.0,0.58,0.0,182.2,-2.33716,-55.68201
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,CENTRO NOVO DO MARANHÃO,Amazônia,6.0,0.0,1.0,22.0,-2.12742,-46.15763
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,CEDRAL,Amazônia,-999.0,0.0,0.39,9.2,-2.03042,-44.63142
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,2.0,0.0,0.34,6.9,-3.66913,-49.38651
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,SÃO DOMINGOS DO CAPIM,Amazônia,4.0,0.0,0.14,7.1,-2.09132,-47.87402
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO ARARI,Amazônia,7.0,0.0,0.73,38.1,-0.81683,-48.75787
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,3.0,0.0,0.06,22.2,-1.09965,-54.17934
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,4.0,0.0,0.23,23.3,-1.68482,-53.94161
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,SERRANO DO MARANHÃO,Amazônia,-999.0,0.0,0.34,11.0,-1.88704,-45.03716
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,3.0,0.0,0.08,15.9,-2.66165,-47.4864
2026/01/02 18:15:00,AQUA_M-T,Brasil,PIAUÍ,JOSÉ DE FREITAS,Caatinga,8.0,0.0,0.95,24.1,-4.67337,-42.61604
2026/01/02 18:15:00,AQUA_M-T,Brasil,PIAUÍ,CAXINGÓ,Caatinga,7.0,0.0,0.93,35.1,-3.39789,-41.89504
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,TURILÂNDIA,Amazônia,7.0,0.0,1.0,8.6,-2.29804,-45.6315
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,3.0,0.0,0.01,24.0,-2.75175,-51.62263
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,COROATÁ,Cerrado,8.0,0.0,0.19,21.6,-4.0046,-43.93988
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,3.0,0.0,0.1,24.8,-2.42619,-47.70423
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,CAPITÃO POÇO,Amazônia,3.0,0.0,0.43,9.7,-2.40358,-47.41792
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,3.0,0.0,0.11,14.6,-2.94342,-51.76121
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,3.0,0.0,0.01,20.7,-3.12751,-49.39955
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO ARARI,Amazônia,7.0,0.0,0.78,7.0,-0.82251,-48.79618
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,IGARAPÉ-MIRI,Amazônia,5.0,0.09,0.03,7.6,-2.28623,-49.23096
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,TURIAÇU,Amazônia,6.0,0.0,0.27,13.1,-1.73162,-45.48478
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,SERRANO DO MARANHÃO,Amazônia,-999.0,0.0,0.33,101.9,-1.89613,-45.03583
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,JUNCO DO MARANHÃO,Amazônia,4.0,0.0,1.0,7.7,-2.01509,-46.2224
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,MARANHÃOZINHO,Amazônia,7.0,0.0,1.0,6.9,-2.3236,-45.9906
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,2.0,0.0,0.01,38.3,-1.48364,-55.1425
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,OLHO D'ÁGUA DAS CUNHÃS,Amazônia,6.0,0.0,1.0,7.5,-4.12133,-45.21346
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,AMAPÁ DO MARANHÃO,Amazônia,6.0,0.0,1.0,9.5,-1.65271,-45.95262
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,SANTA HELENA,Amazônia,7.0,0.0,0.4,12.2,-2.1365,-45.22573
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,CENTRO NOVO DO MARANHÃO,Amazônia,3.0,0.0,0.58,8.2,-3.36153,-46.83071
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,CODÓ,Cerrado,7.0,0.0,0.42,24.9,-4.66231,-43.88997
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,CHAPADINHA,Cerrado,8.0,0.1,0.29,10.8,-3.96131,-43.6918
2026/01/02 18:15:00,AQUA_M-T,Brasil,PIAUÍ,BARRAS,Caatinga,8.0,0.2,0.55,25.1,-4.15767,-42.52289
2026/01/02 18:15:00,AQUA_M-T,Brasil,PIAUÍ,PIRACURUCA,Caatinga,7.0,0.0,1.0,157.4,-3.72198,-41.82075
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,5.0,0.0,1.0,5.3,-3.89972,-45.78812
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO ARARI,Amazônia,7.0,0.0,0.74,8.2,-0.83907,-48.78714
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,COROATÁ,Cerrado,6.0,0.0,0.23,7.6,-3.90566,-44.32036
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,PARAGOMINAS,Amazônia,2.0,0.0,0.01,5.9,-2.63878,-47.76641
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,6.0,0.0,0.21,17.3,-4.12892,-46.90271
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,GODOFREDO VIANA,Amazônia,7.0,0.0,0.22,14.1,-1.56046,-45.82646
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,ALMEIRIM,Amazônia,7.0,0.0,0.34,30.1,-1.27372,-53.48698
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,TERRA ALTA,Amazônia,4.0,0.0,0.04,44.9,-1.0153,-47.78336
2026/01/02 18:15:00,AQUA_M-T,Brasil,PIAUÍ,JOSÉ DE FREITAS,Caatinga,8.0,0.21,0.91,12.6,-4.66263,-42.40818
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,MATÕES DO NORTE,Cerrado,6.0,0.0,1.0,9.6,-3.83722,-44.48476
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,BRAGANÇA,Amazônia,4.0,0.0,0.06,61.8,-1.2739,-46.90434
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,TOMÉ-AÇU,Amazônia,2.0,0.0,0.04,16.8,-2.46722,-48.23489
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,3.0,0.0,0.19,22.5,-2.14779,-53.72578
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,TOMÉ-AÇU,Amazônia,2.0,0.0,0.0,11.6,-2.41557,-48.07052
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,TOMÉ-AÇU,Amazônia,2.0,0.0,0.05,8.1,-2.35404,-48.09551
2026/01/02 18:15:00,AQUA_M-T,Brasil,AMAPÁ,MAZAGÃO,Amazônia,3.0,0.1,0.18,14.6,-0.46876,-51.82644
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,PEDRO DO ROSÁRIO,Amazônia,6.0,0.0,1.0,7.1,-2.87971,-45.50259
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,3.0,0.0,0.0,13.6,-3.58057,-50.04414
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,TURIAÇU,Amazônia,6.0,0.0,0.27,14.2,-1.67793,-45.49273
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,3.0,0.0,0.0,9.4,-3.34,-50.09122
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO ARARI,Amazônia,-999.0,0.0,0.07,7.0,-1.13393,-48.78515
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,CURUÇÁ,Amazônia,4.0,0.0,0.21,6.9,-0.91112,-47.82261
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,PEDRO DO ROSÁRIO,Amazônia,6.0,0.0,0.98,6.8,-2.93783,-45.45073
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO PIRIÁ,Amazônia,4.0,0.0,0.24,7.8,-1.82076,-46.21855
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,8.0,0.0,0.28,13.6,-4.33881,-46.75468
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,BRAGANÇA,Amazônia,4.0,0.0,0.02,50.4,-1.27518,-46.91305
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,3.0,0.0,0.21,49.6,-2.48685,-47.61592
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,PEDRO DO ROSÁRIO,Amazônia,6.0,0.0,1.0,10.9,-2.88726,-45.4923
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,SÃO FRANCISCO DO PARÁ,Amazônia,4.0,0.0,0.02,9.3,-1.12534,-47.71519
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,BURITICUPU,Amazônia,6.0,0.0,0.85,6.3,-4.24353,-46.36189
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,3.0,0.0,0.02,13.6,-2.454,-53.94702
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,3.0,0.0,0.0,12.8,-3.75092,-50.01994
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,AURORA DO PARÁ,Amazônia,3.0,0.0,0.38,8.0,-2.25732,-47.43351
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,VISEU,Amazônia,6.0,0.0,0.06,9.5,-1.20453,-46.30804
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,CENTRO NOVO DO MARANHÃO,Amazônia,3.0,0.0,0.41,43.6,-3.36025,-46.82194
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO ARARI,Amazônia,7.0,0.0,0.76,37.7,-0.82109,-48.78659
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,BAIÃO,Amazônia,3.0,0.0,0.15,17.7,-3.36783,-49.70972
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,CAPINZAL DO NORTE,Cerrado,5.0,0.0,0.56,5.3,-4.61833,-44.33091
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,SANTA LUZIA DO PARÁ,Amazônia,4.0,0.0,0.02,5.8,-1.33658,-46.94199
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,VISEU,Amazônia,4.0,0.0,0.22,5.7,-1.70432,-46.24236
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,BACABAL,Cerrado,6.0,0.49,0.67,14.8,-4.23446,-44.54578
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,3.0,0.0,0.02,7.1,-3.25378,-49.48228
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,BURITICUPU,Amazônia,7.0,0.0,0.16,38.1,-4.705,-46.42453
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO ARARI,Amazônia,7.0,0.0,0.74,28.7,-0.82883,-48.77567
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,VIGIA,Amazônia,4.0,0.0,0.02,58.5,-1.0936,-47.99451
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,OEIRAS DO PARÁ,Amazônia,4.0,0.0,0.14,19.2,-2.40671,-49.79246
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,CAPITÃO POÇO,Amazônia,4.0,0.0,0.54,8.5,-1.70632,-47.2715
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,NOVA TIMBOTEUA,Amazônia,4.0,0.0,0.17,5.3,-1.21391,-47.42797
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,2.0,0.0,0.04,63.0,-3.9804,-50.25813
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,BAGRE,Amazônia,5.0,0.0,0.01,8.7,-2.14372,-50.16945
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,TAILÂNDIA,Amazônia,0.0,1.9,0.0,6.4,-2.63006,-48.52814
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,BOM JESUS DO TOCANTINS,Amazônia,8.0,0.0,0.77,14.9,-5.23843,-48.76043
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,ACARÁ,Amazônia,2.0,0.0,0.12,11.5,-2.42767,-48.86282
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,LUÍS DOMINGUES,Amazônia,-999.0,0.0,0.1,15.9,-1.41689,-45.85997
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,SANTARÉM NOVO,Amazônia,4.0,0.0,0.02,7.6,-0.90056,-47.38194
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,TRIZIDELA DO VALE,Cerrado,7.0,0.0,0.2,27.0,-4.54507,-44.64283
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,AMARANTE DO MARANHÃO,Cerrado,8.0,0.0,0.12,21.5,-5.54349,-46.47011
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,CAPITÃO POÇO,Amazônia,4.0,0.0,0.54,5.9,-1.70761,-47.28029
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,LIMA CAMPOS,Cerrado,6.0,0.0,1.0,19.6,-4.55874,-44.49149
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,NINA RODRIGUES,Cerrado,8.0,0.0,0.44,18.7,-3.37751,-43.75286
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,NOVA ESPERANÇA DO PIRIÁ,Amazônia,3.0,0.0,0.19,11.3,-2.52156,-47.09612
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,8.0,0.0,0.09,7.6,-5.5689,-46.19986
2026/01/02 18:15:00,AQUA_M-T,Brasil,MARANHÃO,COROATÁ,Cerrado,7.0,0.0,0.31,9.3,-4.21996,-44.07859
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,VISEU,Amazônia,4.0,0.0,0.48,5.3,-1.85242,-46.74024
2026/01/02 18:15:00,AQUA_M-T,Brasil,PARÁ,OURÉM,Amazônia,4.0,0.0,0.4,12.4,-1.53121,-47.07043
2026/01/02 18:15:00,AQUA_M-T,Brasil,CEARÁ,IPU,Caatinga,10.0,0.0,1.0,62.5,-4.4485,-40.63369
